,avg_price_dif,features
950,35.1573,['bedrooms' 'sqft_lot' 'waterfront' 'sqft_above' 'yr_built']
1028,35.1598,['bedrooms' 'waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
1931,35.1682,['bedrooms' 'floors' 'waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
351,35.1687,['bedrooms' 'waterfront' 'view' 'sqft_above']
1155,35.1715,['bathrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_above']
1016,35.1722,['bedrooms' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
1434,35.1761,['sqft_lot' 'waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
475,35.1789,['bathrooms' 'waterfront' 'condition' 'sqft_above']
1422,35.1796,['sqft_lot' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
611,35.1849,['sqft_lot' 'waterfront' 'view' 'sqft_above']
315,35.1888,['bedrooms' 'sqft_lot' 'view' 'sqft_above']
961,35.1888,['bedrooms' 'sqft_lot' 'view' 'sqft_above' 'yr_renovated']
985,35.1897,['bedrooms' 'floors' 'waterfront' 'sqft_above' 'yr_built']
360,35.1899,['bedrooms' 'waterfront' 'sqft_above' 'yr_built']
1853,35.1964,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'sqft_above' 'yr_built']
1639,35.2039,['bedrooms' 'bathrooms' 'sqft_lot' 'condition' 'sqft_above' 'yr_renovated']
620,35.2058,['sqft_lot' 'waterfront' 'sqft_above' 'yr_built']
827,35.2058,['bedrooms' 'bathrooms' 'condition' 'sqft_above' 'yr_renovated']
1652,35.2102,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'condition' 'sqft_above']
698,35.2109,['waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
41,35.2217,['bedrooms' 'view' 'sqft_above']
371,35.2252,['bedrooms' 'view' 'sqft_above' 'yr_renovated']
186,35.2295,['waterfront' 'view' 'sqft_above']
631,35.2299,['sqft_lot' 'view' 'sqft_above' 'yr_renovated']
686,35.2306,['waterfront' 'view' 'sqft_above' 'yr_renovated']
2365,35.2328,['sqft_lot' 'floors' 'waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
150,35.2335,['sqft_lot' 'view' 'sqft_above']
1469,35.2341,['floors' 'waterfront' 'sqft_above' 'yr_built' 'yr_renovated']
195,35.2414,['waterfront' 'sqft_above' 'yr_built']
1177,35.2561,['bathrooms' 'sqft_lot' 'condition' 'sqft_above' 'yr_renovated']
655,35.2566,['floors' 'waterfront' 'sqft_above' 'yr_built']
1391,35.2567,['sqft_lot' 'floors' 'waterfront' 'sqft_above' 'yr_built']
2100,35.2633,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_above']
497,35.2693,['bathrooms' 'condition' 'sqft_above' 'yr_renovated']
1190,35.2741,['bathrooms' 'floors' 'waterfront' 'condition' 'sqft_above']
206,35.2769,['view' 'sqft_above' 'yr_renovated']
2117,35.2877,['bathrooms' 'sqft_lot' 'floors' 'view' 'sqft_basement' 'yr_built']
2188,35.2975,['bathrooms' 'floors' 'view' 'condition' 'sqft_basement' 'yr_built']
1674,35.3009,['bedrooms' 'bathrooms' 'floors' 'condition' 'sqft_above' 'yr_renovated']
1844,35.3011,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'view' 'sqft_above']
1869,35.3144,['bedrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_built']
966,35.3158,['bedrooms' 'sqft_lot' 'condition' 'sqft_above' 'yr_built']
2172,35.3171,['bathrooms' 'floors' 'waterfront' 'view' 'sqft_basement' 'yr_built']
1001,35.3203,['bedrooms' 'floors' 'condition' 'sqft_above' 'yr_built']
1919,35.3208,['bedrooms' 'floors' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
1669,35.3275,['bedrooms' 'bathrooms' 'floors' 'view' 'sqft_basement' 'yr_built']
976,35.3281,['bedrooms' 'floors' 'waterfront' 'view' 'sqft_above']
2353,35.3296,['sqft_lot' 'floors' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
636,35.3297,['sqft_lot' 'condition' 'sqft_above' 'yr_built']
1207,35.3327,['bathrooms' 'floors' 'view' 'sqft_basement' 'yr_built']
1407,35.3338,['sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_built']
1382,35.335,['sqft_lot' 'floors' 'waterfront' 'view' 'sqft_above']
2194,35.3351,['bathrooms' 'floors' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
671,35.3477,['floors' 'condition' 'sqft_above' 'yr_built']
1945,35.3479,['bedrooms' 'floors' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
1910,35.3522,['bedrooms' 'sqft_lot' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
2379,35.354,['sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
1864,35.3576,['bedrooms' 'sqft_lot' 'floors' 'view' 'sqft_above' 'yr_renovated']
926,35.3645,['bedrooms' 'sqft_lot' 'floors' 'view' 'sqft_above']
1448,35.3647,['sqft_lot' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
376,35.3667,['bedrooms' 'condition' 'sqft_above' 'yr_built']
1457,35.3692,['floors' 'waterfront' 'view' 'sqft_above' 'yr_renovated']
646,35.3716,['floors' 'waterfront' 'view' 'sqft_above']
1483,35.3741,['floors' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
996,35.3817,['bedrooms' 'floors' 'view' 'sqft_above' 'yr_renovated']
336,35.3857,['bedrooms' 'floors' 'view' 'sqft_above']
2122,35.3867,['bathrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_renovated']
211,35.387,['condition' 'sqft_above' 'yr_built']
1212,35.3885,['bathrooms' 'floors' 'condition' 'sqft_above' 'yr_renovated']
1402,35.3905,['sqft_lot' 'floors' 'view' 'sqft_above' 'yr_renovated']
596,35.3948,['sqft_lot' 'floors' 'view' 'sqft_above']
1042,35.4066,['bedrooms' 'condition' 'sqft_above' 'yr_built' 'yr_renovated']
666,35.4238,['floors' 'view' 'sqft_above' 'yr_renovated']
171,35.4244,['floors' 'view' 'sqft_above']
712,35.4265,['condition' 'sqft_above' 'yr_built' 'yr_renovated']
973,35.4517,['bedrooms' 'sqft_lot' 'sqft_above' 'yr_built' 'yr_renovated']
769,35.4613,['bedrooms' 'bathrooms' 'sqft_lot' 'condition' 'sqft_above']
255,35.4626,['bedrooms' 'bathrooms' 'condition' 'sqft_above']
383,35.4738,['bedrooms' 'sqft_above' 'yr_built' 'yr_renovated']
324,35.4821,['bedrooms' 'sqft_lot' 'sqft_above' 'yr_built']
1008,35.4879,['bedrooms' 'floors' 'sqft_above' 'yr_built' 'yr_renovated']
439,35.4921,['bathrooms' 'sqft_lot' 'condition' 'sqft_above']
1600,35.4926,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'view' 'yr_built']
90,35.494,['bathrooms' 'condition' 'sqft_above']
643,35.4958,['sqft_lot' 'sqft_above' 'yr_built' 'yr_renovated']
1650,35.5033,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'view' 'yr_built']
1876,35.5036,['bedrooms' 'sqft_lot' 'floors' 'sqft_above' 'yr_built' 'yr_renovated']
1664,35.5036,['bedrooms' 'bathrooms' 'floors' 'view' 'condition' 'yr_built']
2112,35.5045,['bathrooms' 'sqft_lot' 'floors' 'view' 'condition' 'yr_built']
50,35.5049,['bedrooms' 'sqft_above' 'yr_built']
345,35.5112,['bedrooms' 'floors' 'sqft_above' 'yr_built']
1602,35.5201,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above']
218,35.5209,['sqft_above' 'yr_built' 'yr_renovated']
2098,35.5209,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'view' 'yr_built']
935,35.5265,['bedrooms' 'sqft_lot' 'floors' 'sqft_above' 'yr_built']
159,35.5265,['sqft_lot' 'sqft_above' 'yr_built']
790,35.5291,['bedrooms' 'bathrooms' 'floors' 'condition' 'sqft_above']
2167,35.5293,['bathrooms' 'floors' 'waterfront' 'view' 'condition' 'yr_built']
788,35.5325,['bedrooms' 'bathrooms' 'floors' 'view' 'yr_built']
1671,35.5328,['bedrooms' 'bathrooms' 'floors' 'view' 'yr_built' 'yr_renovated']
2119,35.5394,['bathrooms' 'sqft_lot' 'floors' 'view' 'yr_built' 'yr_renovated']
1138,35.5409,['bathrooms' 'sqft_lot' 'floors' 'view' 'yr_built']
2190,35.5441,['bathrooms' 'floors' 'view' 'condition' 'yr_built' 'yr_renovated']
1202,35.5446,['bathrooms' 'floors' 'view' 'condition' 'yr_built']
678,35.5455,['floors' 'sqft_above' 'yr_built' 'yr_renovated']
1414,35.5546,['sqft_lot' 'floors' 'sqft_above' 'yr_built' 'yr_renovated']
2174,35.5608,['bathrooms' 'floors' 'waterfront' 'view' 'yr_built' 'yr_renovated']
1188,35.5623,['bathrooms' 'floors' 'waterfront' 'view' 'yr_built']
180,35.5704,['floors' 'sqft_above' 'yr_built']
605,35.5792,['sqft_lot' 'floors' 'sqft_above' 'yr_built']
1209,35.5815,['bathrooms' 'floors' 'view' 'yr_built' 'yr_renovated']
458,35.5824,['bathrooms' 'floors' 'view' 'yr_built']
1140,35.5884,['bathrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above']
460,35.6001,['bathrooms' 'floors' 'condition' 'sqft_above']
481,35.752,['bathrooms' 'waterfront' 'sqft_above' 'yr_renovated']
811,35.7548,['bedrooms' 'bathrooms' 'waterfront' 'sqft_above' 'yr_renovated']
1161,35.755,['bathrooms' 'sqft_lot' 'waterfront' 'sqft_above' 'yr_renovated']
1623,35.7586,"['bedrooms' 'bathrooms' 'sqft_lot' 'waterfront' 'sqft_above'
 'yr_renovated']"
1658,35.7662,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'sqft_above' 'yr_renovated']
2106,35.7848,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'sqft_above' 'yr_renovated']
1196,35.7914,['bathrooms' 'floors' 'waterfront' 'sqft_above' 'yr_renovated']
1615,35.827,['bedrooms' 'bathrooms' 'sqft_lot' 'waterfront' 'view' 'yr_built']
2137,35.8371,['bathrooms' 'sqft_lot' 'waterfront' 'view' 'sqft_basement' 'yr_built']
1689,35.847,['bedrooms' 'bathrooms' 'waterfront' 'view' 'sqft_basement' 'yr_built']
803,35.8504,['bedrooms' 'bathrooms' 'waterfront' 'view' 'yr_built']
1691,35.8506,['bedrooms' 'bathrooms' 'waterfront' 'view' 'yr_built' 'yr_renovated']
1634,35.852,['bedrooms' 'bathrooms' 'sqft_lot' 'view' 'sqft_basement' 'yr_built']
2139,35.8537,['bathrooms' 'sqft_lot' 'waterfront' 'view' 'yr_built' 'yr_renovated']
1153,35.8542,['bathrooms' 'sqft_lot' 'waterfront' 'view' 'yr_built']
1172,35.8547,['bathrooms' 'sqft_lot' 'view' 'sqft_basement' 'yr_built']
2159,35.8547,['bathrooms' 'sqft_lot' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
767,35.8554,['bedrooms' 'bathrooms' 'sqft_lot' 'view' 'yr_built']
1636,35.8559,['bedrooms' 'bathrooms' 'sqft_lot' 'view' 'yr_built' 'yr_renovated']
2209,35.8566,['bathrooms' 'waterfront' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
1227,35.8567,['bathrooms' 'waterfront' 'view' 'sqft_basement' 'yr_built']
2153,35.8588,['bathrooms' 'sqft_lot' 'view' 'condition' 'sqft_basement' 'yr_built']
2203,35.8636,['bathrooms' 'waterfront' 'view' 'condition' 'sqft_basement' 'yr_built']
1593,35.8641,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'waterfront' 'sqft_above']
781,35.8641,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'sqft_above']
2132,35.866,['bathrooms' 'sqft_lot' 'waterfront' 'view' 'condition' 'yr_built']
1629,35.8665,['bedrooms' 'bathrooms' 'sqft_lot' 'view' 'condition' 'yr_built']
1684,35.8673,['bedrooms' 'bathrooms' 'waterfront' 'view' 'condition' 'yr_built']
1711,35.8722,['bedrooms' 'bathrooms' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
822,35.8723,['bedrooms' 'bathrooms' 'view' 'sqft_basement' 'yr_built']
492,35.8752,['bathrooms' 'view' 'sqft_basement' 'yr_built']
1249,35.8752,['bathrooms' 'view' 'sqft_basement' 'yr_built' 'yr_renovated']
437,35.8757,['bathrooms' 'sqft_lot' 'view' 'yr_built']
1174,35.8758,['bathrooms' 'sqft_lot' 'view' 'yr_built' 'yr_renovated']
1705,35.8761,['bedrooms' 'bathrooms' 'view' 'condition' 'sqft_basement' 'yr_built']
2218,35.8774,['bathrooms' 'view' 'condition' 'sqft_basement' 'yr_built' 'yr_renovated']
1243,35.8786,['bathrooms' 'view' 'condition' 'sqft_basement' 'yr_built']
253,35.879,['bedrooms' 'bathrooms' 'view' 'yr_built']
824,35.8794,['bedrooms' 'bathrooms' 'view' 'yr_built' 'yr_renovated']
1229,35.8799,['bathrooms' 'waterfront' 'view' 'yr_built' 'yr_renovated']
473,35.8803,['bathrooms' 'waterfront' 'view' 'yr_built']
2155,35.8805,['bathrooms' 'sqft_lot' 'view' 'condition' 'yr_built' 'yr_renovated']
451,35.8819,['bathrooms' 'floors' 'waterfront' 'sqft_above']
1167,35.882,['bathrooms' 'sqft_lot' 'view' 'condition' 'yr_built']
1131,35.885,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'sqft_above']
1707,35.8878,['bedrooms' 'bathrooms' 'view' 'condition' 'yr_built' 'yr_renovated']
2205,35.8884,['bathrooms' 'waterfront' 'view' 'condition' 'yr_built' 'yr_renovated']
817,35.8888,['bedrooms' 'bathrooms' 'view' 'condition' 'yr_built']
1222,35.8902,['bathrooms' 'waterfront' 'view' 'condition' 'yr_built']
88,35.9015,['bathrooms' 'view' 'yr_built']
494,35.9017,['bathrooms' 'view' 'yr_built' 'yr_renovated']
1245,35.9041,['bathrooms' 'view' 'condition' 'yr_built' 'yr_renovated']
487,35.9059,['bathrooms' 'view' 'condition' 'yr_built']
430,35.908,['bathrooms' 'sqft_lot' 'waterfront' 'sqft_above']
760,35.9108,['bedrooms' 'bathrooms' 'sqft_lot' 'waterfront' 'sqft_above']
81,35.9123,['bathrooms' 'waterfront' 'sqft_above']
246,35.9144,['bedrooms' 'bathrooms' 'waterfront' 'sqft_above']
1890,35.9376,"['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_above'
 'yr_renovated']"
1428,35.9469,['sqft_lot' 'waterfront' 'condition' 'sqft_above' 'yr_renovated']
945,35.9714,['bedrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_above']
615,35.9883,['sqft_lot' 'waterfront' 'condition' 'sqft_above']
1022,35.9899,['bedrooms' 'waterfront' 'condition' 'sqft_above' 'yr_renovated']
2107,35.9993,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'sqft_basement' 'yr_built']
692,36.0024,['waterfront' 'condition' 'sqft_above' 'yr_renovated']
355,36.0099,['bedrooms' 'waterfront' 'condition' 'sqft_above']
190,36.0303,['waterfront' 'condition' 'sqft_above']
2178,36.0437,['bathrooms' 'floors' 'waterfront' 'condition' 'sqft_basement' 'yr_built']
2359,36.0451,['sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_above' 'yr_renovated']
1925,36.0598,['bedrooms' 'floors' 'waterfront' 'condition' 'sqft_above' 'yr_renovated']
1197,36.0716,['bathrooms' 'floors' 'waterfront' 'sqft_basement' 'yr_built']
2184,36.0726,"['bathrooms' 'floors' 'waterfront' 'sqft_basement' 'yr_built'
 'yr_renovated']"
1659,36.0731,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'sqft_basement' 'yr_built']
1463,36.0749,['floors' 'waterfront' 'condition' 'sqft_above' 'yr_renovated']
96,36.1136,['bathrooms' 'sqft_above' 'yr_renovated']
445,36.1181,['bathrooms' 'sqft_lot' 'sqft_above' 'yr_renovated']
1608,36.1192,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'sqft_above' 'yr_renovated']
261,36.1225,['bedrooms' 'bathrooms' 'sqft_above' 'yr_renovated']
1848,36.1246,['bedrooms' 'sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_above']
775,36.1262,['bedrooms' 'bathrooms' 'sqft_lot' 'sqft_above' 'yr_renovated']
796,36.1291,['bedrooms' 'bathrooms' 'floors' 'sqft_above' 'yr_renovated']
1386,36.1339,['sqft_lot' 'floors' 'waterfront' 'condition' 'sqft_above']
1146,36.1479,['bathrooms' 'sqft_lot' 'floors' 'sqft_above' 'yr_renovated']
980,36.1528,['bedrooms' 'floors' 'waterfront' 'condition' 'sqft_above']
466,36.1555,['bathrooms' 'floors' 'sqft_above' 'yr_renovated']
650,36.1711,['floors' 'waterfront' 'condition' 'sqft_above']
2123,36.2255,['bathrooms' 'sqft_lot' 'floors' 'condition' 'sqft_basement' 'yr_built']
754,36.2344,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'sqft_above']
240,36.2355,['bedrooms' 'bathrooms' 'floors' 'sqft_above']
75,36.2566,['bathrooms' 'floors' 'sqft_above']
2129,36.2566,['bathrooms' 'sqft_lot' 'floors' 'sqft_basement' 'yr_built' 'yr_renovated']
1147,36.2574,['bathrooms' 'sqft_lot' 'floors' 'sqft_basement' 'yr_built']
424,36.2583,['bathrooms' 'sqft_lot' 'floors' 'sqft_above']
967,36.2612,['bedrooms' 'sqft_lot' 'condition' 'sqft_above' 'yr_renovated']
637,36.2692,['sqft_lot' 'condition' 'sqft_above' 'yr_renovated']
68,36.2724,['bathrooms' 'sqft_lot' 'sqft_above']
1609,36.2829,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'sqft_basement' 'yr_built']
6,36.2835,['bedrooms' 'bathrooms' 'sqft_above']
233,36.285,['bedrooms' 'bathrooms' 'sqft_lot' 'sqft_above']
2198,36.2862,"['bathrooms' 'floors' 'condition' 'sqft_basement' 'yr_built'
 'yr_renovated']"
319,36.2931,['bedrooms' 'sqft_lot' 'condition' 'sqft_above']
1213,36.304,['bathrooms' 'floors' 'condition' 'sqft_basement' 'yr_built']
154,36.3049,['sqft_lot' 'condition' 'sqft_above']
377,36.3101,['bedrooms' 'condition' 'sqft_above' 'yr_renovated']
212,36.32,['condition' 'sqft_above' 'yr_renovated']
2189,36.3201,['bathrooms' 'floors' 'view' 'condition' 'sqft_basement' 'yr_renovated']
45,36.3323,['bedrooms' 'condition' 'sqft_above']
1675,36.3337,['bedrooms' 'bathrooms' 'floors' 'condition' 'sqft_basement' 'yr_built']
1219,36.3345,['bathrooms' 'floors' 'sqft_basement' 'yr_built' 'yr_renovated']
467,36.3366,['bathrooms' 'floors' 'sqft_basement' 'yr_built']
1681,36.36,['bedrooms' 'bathrooms' 'floors' 'sqft_basement' 'yr_built' 'yr_renovated']
797,36.3615,['bedrooms' 'bathrooms' 'floors' 'sqft_basement' 'yr_built']
1595,36.3627,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'waterfront' 'yr_built']
1870,36.3731,['bedrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_renovated']
1408,36.382,['sqft_lot' 'floors' 'condition' 'sqft_above' 'yr_renovated']
1002,36.3951,['bedrooms' 'floors' 'condition' 'sqft_above' 'yr_renovated']
672,36.4088,['floors' 'condition' 'sqft_above' 'yr_renovated']
2109,36.4094,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'yr_built' 'yr_renovated']
2102,36.4175,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'condition' 'yr_built']
1133,36.4176,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'yr_built']
1661,36.4267,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'yr_built' 'yr_renovated']
783,36.4358,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'yr_built']
1654,36.436,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'condition' 'yr_built']
930,36.4569,['bedrooms' 'sqft_lot' 'floors' 'condition' 'sqft_above']
600,36.4619,['sqft_lot' 'floors' 'condition' 'sqft_above']
2180,36.4699,['bathrooms' 'floors' 'waterfront' 'condition' 'yr_built' 'yr_renovated']
1199,36.485,['bathrooms' 'floors' 'waterfront' 'yr_built' 'yr_renovated']
340,36.4884,['bedrooms' 'floors' 'condition' 'sqft_above']
453,36.4932,['bathrooms' 'floors' 'waterfront' 'yr_built']
1192,36.4943,['bathrooms' 'floors' 'waterfront' 'condition' 'yr_built']
2166,36.4986,['bathrooms' 'floors' 'waterfront' 'view' 'condition' 'sqft_basement']
175,36.4987,['floors' 'condition' 'sqft_above']
2111,36.5064,['bathrooms' 'sqft_lot' 'floors' 'view' 'condition' 'sqft_basement']
1663,36.5112,['bedrooms' 'bathrooms' 'floors' 'view' 'condition' 'sqft_basement']
1201,36.5305,['bathrooms' 'floors' 'view' 'condition' 'sqft_basement']
951,36.5545,['bedrooms' 'sqft_lot' 'waterfront' 'sqft_above' 'yr_renovated']
361,36.5672,['bedrooms' 'waterfront' 'sqft_above' 'yr_renovated']
310,36.5932,['bedrooms' 'sqft_lot' 'waterfront' 'sqft_above']
1604,36.5968,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'condition' 'yr_built']
1611,36.5985,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'yr_built' 'yr_renovated']
2125,36.6008,['bathrooms' 'sqft_lot' 'floors' 'condition' 'yr_built' 'yr_renovated']
756,36.6035,['bedrooms' 'bathrooms' 'sqft_lot' 'floors' 'yr_built']
36,36.6065,['bedrooms' 'waterfront' 'sqft_above']
2173,36.6134,['bathrooms' 'floors' 'waterfront' 'view' 'sqft_basement' 'yr_renovated']
1162,36.6148,['bathrooms' 'sqft_lot' 'waterfront' 'sqft_basement' 'yr_built']
2149,36.6152,"['bathrooms' 'sqft_lot' 'waterfront' 'sqft_basement' 'yr_built'
 'yr_renovated']"
1624,36.6167,['bedrooms' 'bathrooms' 'sqft_lot' 'waterfront' 'sqft_basement' 'yr_built']
2143,36.6209,"['bathrooms' 'sqft_lot' 'waterfront' 'condition' 'sqft_basement'
 'yr_built']"
2118,36.6228,['bathrooms' 'sqft_lot' 'floors' 'view' 'sqft_basement' 'yr_renovated']
1670,36.6235,['bedrooms' 'bathrooms' 'floors' 'view' 'sqft_basement' 'yr_renovated']
1142,36.6236,['bathrooms' 'sqft_lot' 'floors' 'condition' 'yr_built']
1149,36.626,['bathrooms' 'sqft_lot' 'floors' 'yr_built' 'yr_renovated']
426,36.6312,['bathrooms' 'sqft_lot' 'floors' 'yr_built']
621,36.6419,['sqft_lot' 'waterfront' 'sqft_above' 'yr_renovated']
1208,36.6478,['bathrooms' 'floors' 'view' 'sqft_basement' 'yr_renovated']
1677,36.6524,['bedrooms' 'bathrooms' 'floors' 'condition' 'yr_built' 'yr_renovated']
1239,36.6637,['bathrooms' 'waterfront' 'sqft_basement' 'yr_built' 'yr_renovated']
482,36.6637,['bathrooms' 'waterfront' 'sqft_basement' 'yr_built']
196,36.6639,['waterfront' 'sqft_above' 'yr_renovated']
812,36.6652,['bedrooms' 'bathrooms' 'waterfront' 'sqft_basement' 'yr_built']
1701,36.6656,"['bedrooms' 'bathrooms' 'waterfront' 'sqft_basement' 'yr_built'
 'yr_renovated']"
1233,36.6668,['bathrooms' 'waterfront' 'condition' 'sqft_basement' 'yr_built']
1649,36.6671,['bedrooms' 'bathrooms' 'floors' 'waterfront' 'view' 'sqft_basement']
2213,36.6682,"['bathrooms' 'waterfront' 'condition' 'sqft_basement' 'yr_built'
 'yr_renovated']"
1695,36.6694,"['bedrooms' 'bathrooms' 'waterfront' 'condition' 'sqft_basement'
 'yr_built']"
145,36.6705,['sqft_lot' 'waterfront' 'sqft_above']
792,36.6752,['bedrooms' 'bathrooms' 'floors' 'condition' 'yr_built']
799,36.6758,['bedrooms' 'bathrooms' 'floors' 'yr_built' 'yr_renovated']
1215,36.6784,['bathrooms' 'floors' 'condition' 'yr_built' 'yr_renovated']
1665,36.679,['bedrooms' 'bathrooms' 'floors' 'view' 'condition' 'yr_renovated']
242,36.6805,['bedrooms' 'bathrooms' 'floors' 'yr_built']
2097,36.6866,['bathrooms' 'sqft_lot' 'floors' 'waterfront' 'view' 'sqft_basement']
1626,36.6883,['bedrooms' 'bathrooms' 'sqft_lot' 'waterfront' 'yr_built' 'yr_renovated']
